RECmd Output
NormalizedTimestamp,ExtractionTimestamp,ArtifactType,HivePath,HiveType,Description,Category,KeyPath,ValueName,ValueType,ValueData,ValueData2,ValueData3,Comment,Recursive,Deleted,LastWriteTimestamp,PluginDetailFile
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{dbe9b383-7cf3-4331-91cc-a3cb16a3b538},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{de513a55-c345-438b-9a74-e18cac5c5cc5},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{de513a55-c345-438b-9a74-e18cac5c5cc5},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{de513a55-c345-438b-9a74-e18cac5c5cc5},LoggerName,RegSz,EventLog-Application,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{de513a55-c345-438b-9a74-e18cac5c5cc5},MatchAnyKeyword,RegQword,9223372036854775808,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{de513a55-c345-438b-9a74-e18cac5c5cc5},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{de513a55-c345-438b-9a74-e18cac5c5cc5},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{de513a55-c345-438b-9a74-e18cac5c5cc5},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e1dd7e52-621d-44e3-a1ad-0370c2b25946},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e1dd7e52-621d-44e3-a1ad-0370c2b25946},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e1dd7e52-621d-44e3-a1ad-0370c2b25946},LoggerName,RegSz,EventLog-Application,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e1dd7e52-621d-44e3-a1ad-0370c2b25946},MatchAnyKeyword,RegQword,13835058055282163712,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e1dd7e52-621d-44e3-a1ad-0370c2b25946},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e1dd7e52-621d-44e3-a1ad-0370c2b25946},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e1dd7e52-621d-44e3-a1ad-0370c2b25946},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e4d53f84-7de3-11d8-9435-505054503030},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e4d53f84-7de3-11d8-9435-505054503030},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e4d53f84-7de3-11d8-9435-505054503030},LoggerName,RegSz,EventLog-Application,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e4d53f84-7de3-11d8-9435-505054503030},MatchAnyKeyword,RegQword,9223372036854775808,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e4d53f84-7de3-11d8-9435-505054503030},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e4d53f84-7de3-11d8-9435-505054503030},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e4d53f84-7de3-11d8-9435-505054503030},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e6307a09-292c-497e-aad6-498f68e2b619},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e6307a09-292c-497e-aad6-498f68e2b619},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e6307a09-292c-497e-aad6-498f68e2b619},LoggerName,RegSz,EventLog-Application,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e6307a09-292c-497e-aad6-498f68e2b619},MatchAnyKeyword,RegQword,9223372036854775808,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e6307a09-292c-497e-aad6-498f68e2b619},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e6307a09-292c-497e-aad6-498f68e2b619},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e6307a09-292c-497e-aad6-498f68e2b619},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e7558269-3fa5-46ed-9f4d-3c6e282dde55},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e7558269-3fa5-46ed-9f4d-3c6e282dde55},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e7558269-3fa5-46ed-9f4d-3c6e282dde55},LoggerName,RegSz,EventLog-Application,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e7558269-3fa5-46ed-9f4d-3c6e282dde55},MatchAnyKeyword,RegQword,9223372036854775808,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e7558269-3fa5-46ed-9f4d-3c6e282dde55},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e7558269-3fa5-46ed-9f4d-3c6e282dde55},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{e7558269-3fa5-46ed-9f4d-3c6e282dde55},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eb3deb18-d1de-4897-8502-a230ad03db8a},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eb3deb18-d1de-4897-8502-a230ad03db8a},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eb3deb18-d1de-4897-8502-a230ad03db8a},LoggerName,RegSz,EventLog-Application,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eb3deb18-d1de-4897-8502-a230ad03db8a},MatchAnyKeyword,RegQword,9223372036854775808,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eb3deb18-d1de-4897-8502-a230ad03db8a},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eb3deb18-d1de-4897-8502-a230ad03db8a},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eb3deb18-d1de-4897-8502-a230ad03db8a},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eef54e71-0661-422d-9a98-82fd4940b820},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eef54e71-0661-422d-9a98-82fd4940b820},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eef54e71-0661-422d-9a98-82fd4940b820},LoggerName,RegSz,EventLog-Application,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eef54e71-0661-422d-9a98-82fd4940b820},MatchAnyKeyword,RegQword,9079256848778919936,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eef54e71-0661-422d-9a98-82fd4940b820},MatchAllKeyword,RegQword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eef54e71-0661-422d-9a98-82fd4940b820},EnableProperty,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{eef54e71-0661-422d-9a98-82fd4940b820},Status,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{f0db7ef8-b6f3-4005-9937-feb77b9e1b43},Enabled,RegDword,1,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{f0db7ef8-b6f3-4005-9937-feb77b9e1b43},EnableLevel,RegDword,0,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{f0db7ef8-b6f3-4005-9937-feb77b9e1b43},LoggerName,RegSz,EventLog-Application,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
2009-07-14 04:49:01,2025-03-11 15:27:53,System,./registry_dir/registry.0xfffff8a000024010.SYSTEM.reg,System,Application Event Log Providers,Event Logs,CMI-CreateHive{2A7FB991-7BBE-4F9D-B91E-7CB51D4737F5}\ControlSet001\Control\WMI\Autologger\EventLog-Application\{f0db7ef8-b6f3-4005-9937-feb77b9e1b43},MatchAnyKeyword,RegQword,9223372036854775808,,,"Displays the status of Providers within the Application Event Log on this system, 0 = Disabled, 1 - Enabled",True,False,2009-07-14 04:49:01.567988200,
